customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier
C04261,33,Delhi,Delhi,478,4,2023-02-13 00:00:00,2024-01-02 00:00:00,364,1,40.0,69,100.0,4.25,2.0,100.0,4300,Mid
C04262,41,Ahmedabad,Gujarat,343,2,2024-02-22 00:00:00,2024-05-23 00:00:00,222,1,47.333333333333336,68,100.0,4.0,3.0,100.0,5220,Mid
C04263,25,Pune,Maharashtra,431,2,2024-04-09 00:00:00,2024-07-04 00:00:00,180,1,53.5,56,100.0,,,50.0,4450,Mid
C04264,30,Delhi,Delhi,197,1,2023-09-02 00:00:00,2023-09-02 00:00:00,486,1,46.0,46,100.0,5.0,5.0,0.0,1350,Low
C04265,57,Pune,Maharashtra,500,2,2024-09-11 00:00:00,2024-12-21 00:00:00,10,0,20.5,46,50.0,5.0,5.0,0.0,3720,Mid
C04266,55,Ahmedabad,Gujarat,235,3,2023-11-06 00:00:00,2024-08-05 00:00:00,148,1,43.5,63,75.0,4.333333333333333,3.0,0.0,6340,High
C04267,27,Lucknow,Uttar Pradesh,613,1,2023-02-23 00:00:00,2023-02-23 00:00:00,677,1,2.0,2,100.0,,,0.0,1000,Low
C04268,39,Delhi,Delhi,268,4,2023-04-29 00:00:00,2024-06-16 00:00:00,198,1,31.6,64,100.0,3.5,3.0,0.0,5710,Mid
C04269,45,Bengaluru,Karnataka,29,3,2023-02-04 00:00:00,2024-12-31 00:00:00,0,0,51.333333333333336,64,100.0,,,0.0,6000,Mid
C04270,49,Hyderabad,Telangana,97,4,2023-05-01 00:00:00,2024-10-05 00:00:00,87,0,34.42857142857143,77,100.0,4.0,3.0,100.0,13840,High
C04272,47,Kolkata,West Bengal,235,3,2023-04-06 00:00:00,2024-02-19 00:00:00,316,1,29.428571428571427,46,100.0,3.7142857142857144,1.0,0.0,5650,Mid
C04273,50,Ahmedabad,Gujarat,231,1,2023-02-01 00:00:00,2023-02-01 00:00:00,699,1,45.0,45,100.0,,,100.0,1500,Low
C04274,56,Lucknow,Uttar Pradesh,648,1,2024-10-26 00:00:00,2024-10-26 00:00:00,66,0,49.0,49,100.0,4.5,4.0,0.0,530,Low
C04275,38,Mumbai,Maharashtra,720,1,2024-10-07 00:00:00,2024-10-07 00:00:00,85,0,41.0,41,100.0,,,0.0,3680,Mid
C04276,42,Jaipur,Rajasthan,481,1,2023-02-25 00:00:00,2023-02-25 00:00:00,675,1,32.0,32,100.0,1.0,1.0,0.0,440,Low
C04277,31,Chennai,Tamil Nadu,77,3,2023-09-08 00:00:00,2024-09-10 00:00:00,112,1,53.0,71,100.0,4.0,4.0,0.0,5040,Mid
C04278,50,Kolkata,West Bengal,267,2,2024-04-10 00:00:00,2024-06-20 00:00:00,194,1,47.5,58,100.0,,,0.0,8180,High
C04279,21,Chennai,Tamil Nadu,722,1,2024-10-14 00:00:00,2024-10-14 00:00:00,78,0,45.0,45,100.0,,,0.0,0,Low
C04280,47,Pune,Maharashtra,426,2,2023-02-16 00:00:00,2024-06-02 00:00:00,212,1,20.333333333333332,27,100.0,4.333333333333333,4.0,0.0,5330,Mid
C04282,53,Bengaluru,Karnataka,273,3,2023-04-27 00:00:00,2024-11-12 00:00:00,49,0,16.666666666666668,42,66.66666666666666,5.0,5.0,33.333333333333336,2270,Mid
C04283,38,Delhi,Delhi,481,2,2023-03-10 00:00:00,2023-12-20 00:00:00,377,1,15.0,55,33.33333333333333,4.666666666666667,4.0,0.0,3950,Mid
C04284,52,Chennai,Tamil Nadu,567,2,2023-12-29 00:00:00,2024-01-07 00:00:00,359,1,14.0,21,100.0,5.0,5.0,0.0,890,Low
C04287,58,Kolkata,West Bengal,503,2,2024-02-15 00:00:00,2024-05-17 00:00:00,228,1,18.0,41,50.0,,,0.0,1320,Low
C04288,60,Delhi,Delhi,66,2,2023-09-15 00:00:00,2024-12-31 00:00:00,0,0,2.5,8,50.0,2.0,2.0,0.0,4300,Mid
C04289,47,Jaipur,Rajasthan,124,3,2023-05-07 00:00:00,2023-11-22 00:00:00,405,1,36.0,58,100.0,3.5,2.0,0.0,4820,Mid
C04290,20,Mumbai,Maharashtra,707,5,2023-01-28 00:00:00,2024-06-23 00:00:00,191,1,23.714285714285715,55,85.71428571428571,3.4,1.0,40.0,5780,Mid
C04291,24,Mumbai,Maharashtra,245,2,2024-08-01 00:00:00,2024-10-15 00:00:00,77,0,57.333333333333336,64,100.0,4.333333333333333,4.0,0.0,5360,Mid
C04292,35,Jaipur,Rajasthan,357,4,2023-04-20 00:00:00,2024-07-16 00:00:00,168,1,35.5,67,100.0,4.333333333333333,3.0,0.0,8260,High
C04293,29,Hyderabad,Telangana,261,3,2023-02-08 00:00:00,2024-10-17 00:00:00,75,0,37.25,89,100.0,4.333333333333333,4.0,0.0,3930,Mid
C04294,25,Lucknow,Uttar Pradesh,648,1,2024-11-13 00:00:00,2024-11-13 00:00:00,48,0,44.0,44,100.0,5.0,5.0,0.0,1390,Low
C04295,41,Kolkata,West Bengal,110,6,2023-09-13 00:00:00,2024-09-20 00:00:00,102,1,41.0,71,77.77777777777779,3.7142857142857144,3.0,0.0,8360,High
C04297,33,Ahmedabad,Gujarat,274,1,2023-10-02 00:00:00,2023-10-02 00:00:00,456,1,70.0,70,100.0,4.0,4.0,200.0,1080,Low
C04298,27,Kolkata,West Bengal,484,2,2023-01-10 00:00:00,2024-05-25 00:00:00,220,1,20.5,26,100.0,4.0,3.0,0.0,1830,Low
C04299,43,Kolkata,West Bengal,279,7,2023-08-30 00:00:00,2024-11-03 00:00:00,58,0,19.75,34,87.5,4.333333333333333,2.0,0.0,6810,High
C04300,49,Hyderabad,Telangana,261,4,2023-02-23 00:00:00,2024-05-11 00:00:00,234,1,38.0,66,100.0,3.0,2.0,50.0,9670,High
C04301,51,Ahmedabad,Gujarat,437,1,2024-09-07 00:00:00,2024-09-07 00:00:00,115,1,16.0,16,100.0,,,0.0,550,Low
C04302,59,Chennai,Tamil Nadu,47,3,2023-10-17 00:00:00,2024-01-26 00:00:00,340,1,32.4,69,100.0,3.5,3.0,33.333333333333336,2460,Mid
C04304,18,Chennai,Tamil Nadu,34,2,2024-07-05 00:00:00,2024-09-27 00:00:00,95,1,20.0,20,100.0,3.5,3.0,50.0,4150,Mid
C04305,24,Chennai,Tamil Nadu,552,4,2024-03-06 00:00:00,2024-10-16 00:00:00,76,0,8.4,27,100.0,3.5,1.0,0.0,10470,High
C04306,32,Delhi,Delhi,115,1,2024-11-22 00:00:00,2024-11-22 00:00:00,39,0,43.0,43,100.0,,,0.0,880,Low
C04307,44,Chennai,Tamil Nadu,240,3,2023-07-01 00:00:00,2024-08-14 00:00:00,139,1,64.5,75,100.0,4.2,3.0,0.0,5450,Mid
C04308,52,Lucknow,Uttar Pradesh,334,2,2024-01-11 00:00:00,2024-04-10 00:00:00,265,1,32.666666666666664,34,100.0,4.0,3.0,50.0,9930,High
C04312,59,Bengaluru,Karnataka,236,3,2023-01-26 00:00:00,2023-10-30 00:00:00,428,1,46.8,64,100.0,3.25,2.0,100.0,6720,High
C04314,27,Lucknow,Uttar Pradesh,634,1,2024-07-05 00:00:00,2024-07-05 00:00:00,179,1,28.0,28,100.0,4.5,4.0,0.0,3800,Mid
C04317,48,Pune,Maharashtra,37,5,2023-05-13 00:00:00,2024-09-20 00:00:00,102,1,13.25,58,50.0,4.4,3.0,20.0,10250,High
C04318,54,Ahmedabad,Gujarat,439,2,2023-05-28 00:00:00,2024-07-17 00:00:00,167,1,67.0,73,100.0,,,50.0,4370,Mid
C04319,21,Pune,Maharashtra,565,2,2023-02-05 00:00:00,2024-03-05 00:00:00,301,1,45.5,58,100.0,1.0,1.0,100.0,2970,Mid
C04320,35,Jaipur,Rajasthan,311,2,2023-12-28 00:00:00,2024-06-14 00:00:00,200,1,19.25,20,100.0,2.3333333333333335,1.0,0.0,740,Low
C04321,24,Jaipur,Rajasthan,96,1,2023-04-10 00:00:00,2023-04-10 00:00:00,631,1,51.0,51,100.0,3.5,2.0,0.0,750,Low
C04322,49,Hyderabad,Telangana,83,1,2024-02-17 00:00:00,2024-02-17 00:00:00,318,1,46.0,46,100.0,,,0.0,3830,Mid
C04323,44,Hyderabad,Telangana,634,2,2023-06-25 00:00:00,2024-01-26 00:00:00,340,1,31.25,42,75.0,4.25,3.0,0.0,2510,Mid
C04324,41,Pune,Maharashtra,271,1,2023-10-11 00:00:00,2023-10-11 00:00:00,447,1,75.0,75,100.0,4.0,3.0,300.0,500,Low
C04325,37,Lucknow,Uttar Pradesh,310,1,2024-10-17 00:00:00,2024-10-17 00:00:00,75,0,58.0,58,100.0,4.5,4.0,0.0,1060,Low
C04326,23,Lucknow,Uttar Pradesh,514,2,2023-02-20 00:00:00,2024-05-18 00:00:00,227,1,18.0,38,50.0,3.0,1.0,0.0,120,Low
C04327,21,Kolkata,West Bengal,187,2,2024-04-20 00:00:00,2024-04-26 00:00:00,249,1,33.5,72,50.0,,,0.0,3600,Mid
C04329,28,Delhi,Delhi,332,1,2024-12-25 00:00:00,2024-12-25 00:00:00,6,0,-5.0,-5,0.0,,,0.0,2350,Mid
C04330,33,Delhi,Delhi,249,2,2023-04-02 00:00:00,2023-06-07 00:00:00,573,1,45.5,64,100.0,2.0,2.0,0.0,1260,Low
C04331,20,Mumbai,Maharashtra,413,2,2024-03-17 00:00:00,2024-06-06 00:00:00,208,1,35.75,36,100.0,4.0,3.0,0.0,4400,Mid
C04332,28,Lucknow,Uttar Pradesh,365,2,2023-07-03 00:00:00,2024-06-09 00:00:00,205,1,40.666666666666664,50,100.0,3.5,3.0,0.0,6480,High
C04333,50,Hyderabad,Telangana,381,1,2023-05-01 00:00:00,2023-05-01 00:00:00,610,1,31.0,31,100.0,4.0,4.0,200.0,0,Low
C04334,53,Delhi,Delhi,574,3,2023-01-12 00:00:00,2023-06-12 00:00:00,568,1,32.666666666666664,44,100.0,3.5,3.0,33.333333333333336,9570,High
C04335,27,Bengaluru,Karnataka,401,3,2023-08-07 00:00:00,2024-12-03 00:00:00,28,0,16.25,39,75.0,4.0,3.0,0.0,6670,High
C04336,22,Lucknow,Uttar Pradesh,13,1,2024-06-21 00:00:00,2024-06-21 00:00:00,193,1,17.0,17,100.0,3.0,3.0,0.0,2970,Mid
C04337,22,Chennai,Tamil Nadu,225,2,2023-07-14 00:00:00,2024-03-17 00:00:00,289,1,19.5,29,100.0,3.0,3.0,50.0,2570,Mid
C04338,29,Hyderabad,Telangana,315,2,2024-07-17 00:00:00,2024-12-02 00:00:00,29,0,28.75,46,100.0,4.666666666666667,4.0,50.0,1550,Low
C04339,54,Lucknow,Uttar Pradesh,463,2,2023-03-11 00:00:00,2023-09-18 00:00:00,470,1,-4.833333333333333,-4,0.0,4.5,3.0,250.0,3700,Mid
C04340,53,Chennai,Tamil Nadu,405,1,2023-01-21 00:00:00,2023-01-21 00:00:00,710,1,48.0,48,100.0,,,0.0,3470,Mid
C04341,21,Lucknow,Uttar Pradesh,482,2,2023-09-07 00:00:00,2024-10-02 00:00:00,90,0,30.5,41,100.0,3.3333333333333335,2.0,0.0,1220,Low
C04342,60,Pune,Maharashtra,94,2,2023-08-05 00:00:00,2023-11-22 00:00:00,405,1,23.0,30,80.0,3.6,1.0,0.0,3830,Mid
C04343,37,Pune,Maharashtra,137,2,2023-09-19 00:00:00,2023-12-11 00:00:00,386,1,40.5,53,100.0,4.25,3.0,100.0,4420,Mid
C04345,58,Hyderabad,Telangana,394,1,2023-02-04 00:00:00,2023-02-04 00:00:00,696,1,63.0,63,100.0,,,0.0,450,Low
C04346,22,Hyderabad,Telangana,510,3,2023-05-10 00:00:00,2024-05-24 00:00:00,221,1,45.5,63,100.0,4.0,3.0,66.66666666666667,5690,Mid
C04347,46,Mumbai,Maharashtra,241,2,2023-10-08 00:00:00,2023-11-20 00:00:00,407,1,44.0,45,100.0,,,0.0,3990,Mid
C04348,36,Mumbai,Maharashtra,7,2,2024-02-23 00:00:00,2024-03-06 00:00:00,300,1,8.5,22,50.0,,,0.0,1310,Low
C04349,59,Bengaluru,Karnataka,454,2,2023-03-11 00:00:00,2024-06-18 00:00:00,196,1,29.0,31,100.0,3.5,3.0,0.0,7230,High
C04350,32,Mumbai,Maharashtra,309,2,2024-02-03 00:00:00,2024-10-05 00:00:00,87,0,19.666666666666668,45,100.0,3.0,3.0,0.0,1190,Low
C04351,37,Mumbai,Maharashtra,634,4,2023-06-05 00:00:00,2024-03-28 00:00:00,278,1,38.0,56,100.0,3.5,2.0,0.0,4800,Mid
C04352,28,Chennai,Tamil Nadu,164,2,2023-06-04 00:00:00,2024-12-20 00:00:00,11,0,1.3333333333333333,12,33.33333333333333,2.0,2.0,0.0,5540,Mid
C04353,35,Hyderabad,Telangana,354,4,2023-04-26 00:00:00,2024-10-04 00:00:00,88,0,48.6,69,80.0,4.5,4.0,50.0,3730,Mid
C04354,40,Delhi,Delhi,610,4,2023-09-14 00:00:00,2024-07-02 00:00:00,182,1,25.833333333333332,57,66.66666666666666,3.25,1.0,50.0,6940,High
C04355,44,Chennai,Tamil Nadu,722,2,2024-05-25 00:00:00,2024-12-05 00:00:00,26,0,58.5,61,100.0,4.0,4.0,50.0,7150,High
C04356,49,Pune,Maharashtra,533,4,2023-09-29 00:00:00,2024-11-26 00:00:00,35,0,15.6,39,60.0,4.0,4.0,0.0,8770,High
C04357,47,Mumbai,Maharashtra,403,1,2024-08-18 00:00:00,2024-08-18 00:00:00,135,1,14.0,14,100.0,,,0.0,2670,Mid
C04358,23,Lucknow,Uttar Pradesh,673,4,2023-09-13 00:00:00,2024-08-12 00:00:00,141,1,31.8,49,100.0,4.25,4.0,0.0,7080,High
C04359,60,Delhi,Delhi,703,2,2024-08-10 00:00:00,2024-09-04 00:00:00,118,1,47.0,52,100.0,3.0,1.0,0.0,2940,Mid
C04360,35,Bengaluru,Karnataka,139,1,2023-07-27 00:00:00,2023-07-27 00:00:00,523,1,50.0,50,100.0,,,0.0,2950,Mid
C04361,29,Hyderabad,Telangana,239,1,2023-12-07 00:00:00,2023-12-07 00:00:00,390,1,-5.0,-5,0.0,,,0.0,3850,Mid
C04362,45,Lucknow,Uttar Pradesh,553,2,2023-09-16 00:00:00,2024-09-25 00:00:00,97,1,51.0,79,100.0,,,0.0,1860,Mid
C04363,52,Kolkata,West Bengal,635,4,2023-04-26 00:00:00,2024-03-19 00:00:00,287,1,23.25,72,75.0,4.666666666666667,4.0,0.0,2640,Mid
C04364,58,Jaipur,Rajasthan,534,3,2023-01-29 00:00:00,2023-06-18 00:00:00,562,1,49.75,73,100.0,4.0,4.0,0.0,9000,High
C04365,37,Bengaluru,Karnataka,443,4,2023-07-28 00:00:00,2024-07-13 00:00:00,171,1,57.25,75,100.0,4.0,3.0,25.0,5690,Mid
C04366,29,Jaipur,Rajasthan,538,1,2024-09-21 00:00:00,2024-09-21 00:00:00,101,1,52.0,52,100.0,,,0.0,1020,Low
C04368,48,Pune,Maharashtra,626,2,2023-02-23 00:00:00,2024-04-21 00:00:00,254,1,21.5,26,100.0,4.0,3.0,0.0,3870,Mid
C04369,34,Mumbai,Maharashtra,211,1,2023-08-09 00:00:00,2023-08-09 00:00:00,510,1,35.0,35,100.0,4.5,4.0,0.0,1990,Mid
C04370,33,Jaipur,Rajasthan,550,2,2023-04-26 00:00:00,2023-09-04 00:00:00,484,1,55.0,66,100.0,,,0.0,6440,High
C04371,39,Mumbai,Maharashtra,270,1,2024-12-29 00:00:00,2024-12-29 00:00:00,2,0,3.0,3,100.0,5.0,5.0,0.0,4230,Mid
C04372,19,Lucknow,Uttar Pradesh,375,6,2023-06-21 00:00:00,2024-11-17 00:00:00,44,0,21.75,35,100.0,3.6666666666666665,2.0,0.0,15410,High
C04373,41,Lucknow,Uttar Pradesh,452,2,2023-11-15 00:00:00,2024-10-02 00:00:00,90,0,29.0,58,50.0,3.5,3.0,0.0,1180,Low
C04374,56,Kolkata,West Bengal,440,4,2023-10-18 00:00:00,2024-12-22 00:00:00,9,0,13.2,28,80.0,4.0,4.0,25.0,6900,High
C04375,48,Kolkata,West Bengal,394,3,2023-03-11 00:00:00,2024-11-30 00:00:00,31,0,43.0,72,100.0,4.0,3.0,0.0,3900,Mid
C04377,39,Chennai,Tamil Nadu,591,2,2023-02-19 00:00:00,2023-11-10 00:00:00,417,1,9.666666666666666,37,33.33333333333333,4.0,3.0,0.0,1510,Low
C04378,35,Chennai,Tamil Nadu,105,2,2024-01-15 00:00:00,2024-07-14 00:00:00,170,1,43.5,48,100.0,4.75,4.0,0.0,3520,Mid
C04379,45,Ahmedabad,Gujarat,127,5,2023-06-06 00:00:00,2024-05-15 00:00:00,230,1,38.111111111111114,65,100.0,3.5,1.0,40.0,6400,High
C04380,19,Kolkata,West Bengal,13,4,2023-07-05 00:00:00,2024-04-16 00:00:00,259,1,30.333333333333332,46,100.0,3.6,2.0,25.0,6360,High
C04381,45,Lucknow,Uttar Pradesh,678,2,2023-12-18 00:00:00,2024-06-04 00:00:00,210,1,41.5,58,100.0,5.0,5.0,0.0,4920,Mid
C04382,23,Mumbai,Maharashtra,510,1,2024-02-29 00:00:00,2024-02-29 00:00:00,306,1,50.0,50,100.0,5.0,5.0,0.0,1400,Low
C04383,43,Ahmedabad,Gujarat,363,1,2024-05-21 00:00:00,2024-05-21 00:00:00,224,1,14.0,14,100.0,1.5,1.0,0.0,2800,Mid
C04384,39,Delhi,Delhi,175,2,2024-11-23 00:00:00,2024-12-12 00:00:00,19,0,23.666666666666668,31,100.0,4.0,4.0,50.0,3340,Mid
C04385,42,Ahmedabad,Gujarat,52,1,2023-01-20 00:00:00,2023-01-20 00:00:00,711,1,11.0,11,100.0,,,0.0,650,Low
C04386,29,Hyderabad,Telangana,440,2,2024-05-10 00:00:00,2024-06-13 00:00:00,201,1,82.33333333333333,86,100.0,3.6666666666666665,2.0,0.0,3990,Mid
C04387,38,Mumbai,Maharashtra,446,4,2023-05-05 00:00:00,2024-01-18 00:00:00,348,1,17.25,22,100.0,3.0,3.0,50.0,5730,Mid
C04388,44,Lucknow,Uttar Pradesh,496,3,2023-12-13 00:00:00,2024-05-25 00:00:00,220,1,29.75,36,100.0,3.5,3.0,0.0,2400,Mid
C04389,34,Bengaluru,Karnataka,156,2,2023-11-01 00:00:00,2024-07-10 00:00:00,174,1,30.5,31,100.0,4.0,3.0,0.0,2520,Mid
C04390,52,Lucknow,Uttar Pradesh,559,2,2024-07-03 00:00:00,2024-12-23 00:00:00,8,0,11.5,15,100.0,,,0.0,1640,Low
C04391,20,Bengaluru,Karnataka,392,4,2023-01-22 00:00:00,2024-04-25 00:00:00,250,1,23.833333333333332,50,100.0,3.5,2.0,0.0,6800,High
C04392,49,Kolkata,West Bengal,554,2,2023-12-20 00:00:00,2024-05-20 00:00:00,225,1,36.0,48,100.0,5.0,5.0,0.0,1960,Mid
C04393,22,Kolkata,West Bengal,475,3,2023-05-14 00:00:00,2024-04-22 00:00:00,253,1,22.8,40,100.0,3.0,1.0,66.66666666666667,2790,Mid
C04394,44,Jaipur,Rajasthan,677,1,2024-01-20 00:00:00,2024-01-20 00:00:00,346,1,32.0,32,100.0,4.5,4.0,0.0,0,Low
C04395,32,Mumbai,Maharashtra,644,1,2024-08-23 00:00:00,2024-08-23 00:00:00,130,1,33.0,33,100.0,3.75,3.0,400.0,0,Low
C04396,54,Kolkata,West Bengal,115,2,2023-10-19 00:00:00,2023-11-19 00:00:00,408,1,27.0,34,100.0,3.0,1.0,0.0,3070,Mid
C04397,36,Jaipur,Rajasthan,353,2,2023-03-23 00:00:00,2023-12-10 00:00:00,387,1,13.5,17,100.0,4.0,4.0,50.0,5970,Mid
C04398,42,Ahmedabad,Gujarat,681,4,2023-05-07 00:00:00,2024-10-27 00:00:00,65,0,40.0,56,100.0,4.5,4.0,25.0,18430,High
C04399,21,Hyderabad,Telangana,298,3,2023-03-31 00:00:00,2024-03-07 00:00:00,299,1,26.666666666666668,46,100.0,,,33.333333333333336,8090,High
C04400,31,Lucknow,Uttar Pradesh,466,2,2023-06-29 00:00:00,2024-07-29 00:00:00,155,1,25.5,45,100.0,,,50.0,3060,Mid
C04401,33,Hyderabad,Telangana,623,2,2024-02-18 00:00:00,2024-10-07 00:00:00,85,0,24.0,38,100.0,3.5,3.0,100.0,4320,Mid
C04403,21,Ahmedabad,Gujarat,505,2,2023-05-30 00:00:00,2024-01-24 00:00:00,342,1,33.5,42,100.0,4.0,4.0,0.0,4300,Mid
C04404,40,Ahmedabad,Gujarat,258,1,2023-11-09 00:00:00,2023-11-09 00:00:00,418,1,25.0,25,100.0,4.333333333333333,4.0,0.0,200,Low
C04405,42,Hyderabad,Telangana,329,6,2023-02-22 00:00:00,2024-11-26 00:00:00,35,0,27.285714285714285,50,100.0,3.25,1.0,16.666666666666668,4690,Mid
C04408,50,Pune,Maharashtra,589,1,2023-02-25 00:00:00,2023-02-25 00:00:00,675,1,57.0,57,100.0,,,0.0,2360,Mid
C04409,47,Chennai,Tamil Nadu,702,2,2023-06-21 00:00:00,2024-08-04 00:00:00,149,1,17.666666666666668,27,100.0,5.0,5.0,100.0,3730,Mid
C04410,53,Ahmedabad,Gujarat,442,3,2023-09-21 00:00:00,2024-10-05 00:00:00,87,0,45.285714285714285,77,100.0,3.5714285714285716,2.0,0.0,4880,Mid
C04411,48,Kolkata,West Bengal,252,4,2023-02-09 00:00:00,2024-10-18 00:00:00,74,0,41.6,69,80.0,3.3333333333333335,1.0,25.0,6960,High
C04413,31,Hyderabad,Telangana,670,1,2024-08-15 00:00:00,2024-08-15 00:00:00,138,1,63.0,63,100.0,4.0,4.0,100.0,0,Low
C04414,59,Mumbai,Maharashtra,146,3,2023-01-25 00:00:00,2023-05-18 00:00:00,593,1,15.333333333333334,37,100.0,3.0,3.0,0.0,2550,Mid
C04415,40,Jaipur,Rajasthan,577,2,2023-02-21 00:00:00,2024-03-01 00:00:00,305,1,55.333333333333336,62,100.0,4.5,4.0,0.0,1280,Low
C04416,51,Pune,Maharashtra,60,2,2024-01-31 00:00:00,2024-05-29 00:00:00,216,1,14.5,24,100.0,5.0,5.0,0.0,4580,Mid
C04417,29,Hyderabad,Telangana,37,2,2024-05-02 00:00:00,2024-08-05 00:00:00,148,1,28.5,49,100.0,3.0,3.0,0.0,3460,Mid
C04420,60,Pune,Maharashtra,299,4,2023-12-19 00:00:00,2024-11-28 00:00:00,33,0,18.75,28,100.0,3.0,1.0,25.0,6430,High
C04421,56,Jaipur,Rajasthan,149,2,2024-05-08 00:00:00,2024-06-21 00:00:00,193,1,12.5,13,100.0,,,0.0,4970,Mid
C04422,23,Jaipur,Rajasthan,626,2,2023-04-13 00:00:00,2023-12-09 00:00:00,388,1,44.333333333333336,68,66.66666666666666,4.0,3.0,0.0,1640,Low
C04423,46,Chennai,Tamil Nadu,319,2,2024-02-25 00:00:00,2024-04-07 00:00:00,268,1,17.5,29,100.0,,,0.0,2510,Mid
C04426,59,Kolkata,West Bengal,170,3,2024-03-29 00:00:00,2024-09-02 00:00:00,120,1,42.5,57,100.0,4.5,4.0,0.0,4660,Mid
C04427,26,Pune,Maharashtra,317,3,2023-03-28 00:00:00,2024-09-05 00:00:00,117,1,17.428571428571427,51,100.0,3.2857142857142856,1.0,0.0,6550,High
C04429,18,Bengaluru,Karnataka,142,3,2023-01-23 00:00:00,2024-07-19 00:00:00,165,1,34.75,54,75.0,3.5,2.0,0.0,2970,Mid
C04430,19,Pune,Maharashtra,446,2,2023-03-01 00:00:00,2023-04-20 00:00:00,621,1,59.5,69,100.0,,,0.0,2260,Mid
C04431,27,Delhi,Delhi,471,2,2023-02-06 00:00:00,2023-12-18 00:00:00,379,1,37.0,38,100.0,2.0,2.0,0.0,4400,Mid
C04432,23,Jaipur,Rajasthan,333,3,2023-10-26 00:00:00,2024-08-18 00:00:00,135,1,16.75,18,100.0,3.5,3.0,0.0,4280,Mid
C04434,50,Pune,Maharashtra,559,2,2023-01-11 00:00:00,2024-07-30 00:00:00,154,1,29.666666666666668,33,100.0,4.666666666666667,4.0,0.0,3360,Mid
C04436,19,Bengaluru,Karnataka,499,1,2023-10-01 00:00:00,2023-10-01 00:00:00,457,1,39.0,39,100.0,4.0,4.0,0.0,3650,Mid
C04438,49,Ahmedabad,Gujarat,421,3,2023-03-26 00:00:00,2024-07-13 00:00:00,171,1,37.5,50,100.0,4.333333333333333,3.0,0.0,9700,High
C04439,41,Delhi,Delhi,213,1,2024-07-19 00:00:00,2024-07-19 00:00:00,165,1,39.0,39,100.0,3.0,3.0,0.0,1150,Low
C04440,41,Hyderabad,Telangana,457,1,2024-01-13 00:00:00,2024-01-13 00:00:00,353,1,62.0,62,100.0,5.0,5.0,0.0,0,Low
C04441,40,Hyderabad,Telangana,94,1,2023-03-30 00:00:00,2023-03-30 00:00:00,642,1,19.0,19,100.0,5.0,5.0,0.0,780,Low
C04442,25,Ahmedabad,Gujarat,167,5,2023-05-25 00:00:00,2024-10-23 00:00:00,69,0,18.875,46,100.0,3.5,2.0,0.0,6210,High
C04443,57,Mumbai,Maharashtra,139,5,2023-03-08 00:00:00,2024-06-22 00:00:00,192,1,6.333333333333333,30,33.33333333333333,3.5,2.0,20.0,6510,High
C04445,40,Lucknow,Uttar Pradesh,548,1,2024-11-20 00:00:00,2024-11-20 00:00:00,41,0,26.0,26,100.0,4.0,4.0,0.0,2790,Mid
C04447,20,Mumbai,Maharashtra,530,3,2023-01-08 00:00:00,2023-08-18 00:00:00,501,1,51.6,63,100.0,4.0,3.0,0.0,8100,High
C04448,30,Chennai,Tamil Nadu,600,2,2024-03-04 00:00:00,2024-06-08 00:00:00,206,1,26.75,56,100.0,4.666666666666667,4.0,0.0,2560,Mid
C04449,24,Lucknow,Uttar Pradesh,352,4,2023-01-31 00:00:00,2024-10-02 00:00:00,90,0,54.2,82,100.0,4.0,1.0,50.0,6740,High
C04450,21,Lucknow,Uttar Pradesh,626,3,2023-03-31 00:00:00,2024-03-21 00:00:00,285,1,43.666666666666664,49,100.0,1.5,1.0,33.333333333333336,11120,High
C04452,23,Hyderabad,Telangana,475,1,2024-02-27 00:00:00,2024-02-27 00:00:00,308,1,43.0,43,100.0,,,0.0,2850,Mid
C04453,21,Delhi,Delhi,402,2,2023-03-06 00:00:00,2023-06-23 00:00:00,557,1,21.5,36,100.0,4.0,4.0,50.0,2840,Mid
C04454,37,Chennai,Tamil Nadu,720,3,2023-04-16 00:00:00,2024-09-18 00:00:00,104,1,26.8,37,100.0,3.25,2.0,0.0,5040,Mid
C04457,37,Pune,Maharashtra,420,1,2024-09-08 00:00:00,2024-09-08 00:00:00,114,1,15.0,15,100.0,,,0.0,3400,Mid
C04458,24,Bengaluru,Karnataka,314,1,2024-08-15 00:00:00,2024-08-15 00:00:00,138,1,48.0,48,100.0,,,0.0,1080,Low
C04459,21,Kolkata,West Bengal,416,1,2024-07-28 00:00:00,2024-07-28 00:00:00,156,1,-2.0,-2,0.0,,,0.0,850,Low
C04460,24,Kolkata,West Bengal,74,3,2023-01-01 00:00:00,2023-09-24 00:00:00,464,1,20.5,68,100.0,5.0,5.0,33.333333333333336,2230,Mid
C04461,51,Bengaluru,Karnataka,567,2,2023-01-04 00:00:00,2023-11-08 00:00:00,419,1,56.0,68,100.0,4.333333333333333,4.0,50.0,6090,High
C04462,27,Kolkata,West Bengal,215,3,2023-04-25 00:00:00,2024-02-16 00:00:00,319,1,32.6,50,100.0,4.25,3.0,0.0,9030,High
C04463,49,Pune,Maharashtra,77,3,2023-03-25 00:00:00,2024-03-26 00:00:00,280,1,47.5,60,100.0,4.333333333333333,4.0,0.0,5610,Mid
